30
55
760
26 29
25 26
24 28
23 24
21 24
21 26
18 24
17 21
17 22
15 18
15 19
15 21
15 27
14 22
14 23
14 25
14 27
13 15
13 25
12 24
12 26
11 12
11 17
10 16
10 21
10 22
9 19
9 20
9 23
9 26
8 9
8 12
8 25
7 8
7 22
7 27
6 14
6 19
6 21
5 6
5 9
5 15
5 16
4 10
4 12
4 25
3 13
3 23
2 3
2 4
1 7
1 13
1 16
1 17
0 26
16 29 25
29 16 57
17 18 15
18 17 9
17 19 36
19 17 55
17 20 96
20 17 74
17 23 49
23 17 26
17 24 55
24 17 71
17 25 28
25 17 70
17 26 32
26 17 87
17 27 26
27 17 92
17 28 76
28 17 34
17 29 5
29 17 30
18 19 26
19 18 94
18 20 10
20 18 26
18 21 14
21 18 38
18 22 36
22 18 69
18 23 77
23 18 84
18 25 40
25 18 44
18 26 26
26 18 46
18 27 76
27 18 19
18 28 69
28 18 68
18 29 34
29 18 9
19 20 34
20 19 99
19 21 55
21 19 56
19 22 36
22 19 51
19 23 54
23 19 87
19 24 56
24 19 56
19 25 17
25 19 14
19 26 20
26 19 86
19 27 20
27 19 81
19 28 60
28 19 38
19 29 93
29 19 75
20 21 1
21 20 64
20 22 37
22 20 54
20 23 65
23 20 12
20 24 18
24 20 59
20 25 81
25 20 57
20 26 99
26 20 67
20 27 8
27 20 8
20 28 71
28 20 71
20 29 61
29 20 10
21 22 18
22 21 78
21 23 11
23 21 89
21 25 80
25 21 34
21 27 75
27 21 28
21 28 82
28 21 46
21 29 53
29 21 57
22 23 3
23 22 56
22 24 20
24 22 19
22 25 53
25 22 29
22 26 7
26 22 69
22 27 47
27 22 58
22 28 64
28 22 82
22 29 47
29 22 72
23 25 58
25 23 61
23 26 67
26 23 24
23 27 75
27 23 28
23 28 35
28 23 30
23 29 36
29 23 53
24 25 80
25 24 55
24 26 31
26 24 14
24 27 82
27 24 27
24 29 12
29 24 2
25 27 43
27 25 30
25 28 52
28 25 43
25 29 57
29 25 84
26 27 40
27 26 79
26 28 37
28 26 13
27 28 72
28 27 54
27 29 9
29 27 81
28 29 24
29 28 34
