50
57
2336
48 49
47 49
46 48
45 46
45 47
44 45
43 44
42 43
41 42
40 41
39 40
38 39
37 39
36 39
35 36
35 37
34 35
33 34
33 38
32 33
31 32
30 31
29 30
28 29
27 29
26 28
25 26
25 27
24 25
23 24
22 23
21 22
20 21
19 20
18 20
17 18
17 19
16 18
15 16
15 17
14 15
13 14
12 15
11 12
11 13
10 11
9 11
8 9
7 8
6 7
6 10
5 6
4 5
3 4
2 3
1 2
0 1
24 11 48
11 25 64
25 11 96
11 26 44
26 11 83
11 27 97
27 11 37
11 28 3
28 11 50
11 29 28
29 11 11
11 30 5
30 11 22
11 31 14
31 11 58
11 32 20
32 11 67
11 33 65
33 11 6
11 34 4
34 11 23
11 35 92
35 11 23
11 36 80
36 11 5
11 37 85
37 11 80
11 38 93
38 11 70
11 39 68
39 11 10
11 40 54
40 11 83
11 41 39
41 11 84
11 42 42
42 11 98
11 43 30
43 11 7
11 44 95
44 11 43
11 45 41
45 11 73
11 46 21
46 11 77
11 47 29
47 11 54
11 48 31
48 11 57
11 49 86
49 11 97
12 13 7
13 12 26
12 14 98
14 12 33
12 16 4
16 12 80
12 17 62
17 12 76
12 18 79
18 12 81
12 19 43
19 12 97
12 20 80
20 12 67
12 21 91
21 12 15
12 22 77
22 12 85
12 23 18
23 12 26
12 24 45
24 12 15
12 25 29
25 12 21
12 26 7
26 12 72
12 27 11
27 12 61
12 28 53
28 12 88
12 29 63
29 12 30
12 30 67
30 12 2
12 31 40
31 12 81
12 32 69
32 12 12
12 33 99
33 12 99
12 34 25
34 12 12
12 35 81
35 12 58
12 36 8
36 12 43
12 37 38
37 12 53
12 38 17
38 12 95
12 39 58
39 12 6
12 40 45
40 12 73
12 41 0
41 12 97
12 42 91
42 12 48
12 43 12
43 12 47
12 44 53
44 12 47
12 45 27
45 12 36
12 46 5
46 12 62
12 47 9
47 12 81
12 48 48
48 12 12
12 49 27
49 12 57
13 15 27
15 13 58
13 16 37
16 13 63
13 17 20
17 13 30
13 18 8
18 13 93
13 19 49
19 13 6
13 20 8
20 13 97
13 21 6
21 13 32
13 22 20
22 13 94
13 23 73
23 13 39
13 24 5
24 13 53
13 25 77
25 13 68
13 26 6
26 13 82
13 27 26
27 13 100
13 28 61
28 13 32
13 29 78
29 13 72
13 30 62
30 13 54
13 31 47
31 13 49
13 32 8
32 13 46
13 33 87
33 13 87
13 34 95
34 13 23
13 35 50
35 13 77
13 36 79
36 13 44
13 37 76
37 13 97
13 38 36
38 13 29
13 39 63
39 13 27
13 40 80
40 13 21
13 41 39
41 13 47
13 42 33
42 13 28
13 43 71
43 13 79
13 44 72
44 13 89
13 45 28
45 13 51
13 46 5
46 13 66
13 47 31
47 13 5
13 48 31
48 13 42
13 49 91
49 13 18
14 16 58
16 14 27
14 17 8
17 14 72
14 18 47
18 14 67
14 19 41
19 14 67
14 20 21
20 14 73
14 21 50
21 14 4
14 22 41
22 14 47
14 23 4
23 14 6
14 24 42
24 14 46
14 25 77
25 14 67
14 26 90
26 14 69
14 27 71
27 14 33
14 28 98
28 14 29
14 29 42
29 14 46
14 30 89
30 14 1
14 31 28
31 14 0
14 32 83
32 14 1
14 33 45
33 14 50
14 34 77
34 14 83
14 35 14
35 14 4
14 36 83
36 14 90
14 37 4
37 14 63
14 38 93
38 14 58
14 39 73
39 14 97
14 40 82
40 14 7
14 41 59
41 14 61
14 42 26
42 14 97
14 43 94
43 14 45
14 44 20
44 14 88
14 45 42
45 14 17
14 46 28
46 14 39
14 47 86
47 14 78
14 48 29
48 14 14
14 49 22
49 14 64
15 18 56
18 15 81
15 19 19
19 15 18
15 20 41
20 15 1
15 21 45
21 15 41
15 22 20
22 15 69
15 23 47
23 15 88
15 24 78
24 15 33
15 25 57
25 15 81
15 26 69
26 15 19
15 27 100
27 15 99
15 28 58
28 15 21
15 29 86
29 15 17
15 30 73
30 15 50
15 31 46
31 15 10
15 32 84
32 15 71
15 33 71
33 15 12
15 34 45
34 15 14
15 35 77
35 15 26
15 36 69
36 15 33
15 37 18
37 15 61
15 38 49
38 15 25
15 39 83
39 15 25
15 40 12
40 15 9
15 41 59
41 15 97
15 42 85
42 15 66
15 43 89
43 15 72
15 44 75
44 15 91
15 45 1
45 15 88
15 46 25
46 15 45
15 47 41
47 15 83
15 48 73
48 15 81
15 49 25
49 15 39
16 17 62
17 16 1
16 19 74
19 16 39
16 20 64
20 16 87
16 21 32
21 16 85
16 22 78
22 16 25
16 23 82
23 16 98
16 24 72
24 16 71
16 25 38
25 16 91
16 26 67
26 16 64
16 27 7
27 16 22
16 28 63
28 16 42
16 29 34
29 16 77
16 30 88
30 16 50
16 31 8
31 16 58
16 32 23
32 16 33
16 33 97
33 16 44
16 34 89
34 16 14
16 35 23
35 16 33
16 36 47
36 16 15
16 37 48
37 16 83
16 38 19
38 16 90
16 39 39
39 16 86
16 40 1
40 16 84
16 41 52
41 16 8
16 42 18
42 16 24
16 43 22
43 16 61
16 44 68
44 16 14
16 45 89
45 16 33
16 46 20
46 16 30
16 47 33
47 16 75
16 48 48
48 16 53
16 49 55
49 16 13
17 20 13
20 17 41
17 21 90
21 17 83
17 22 91
22 17 56
17 23 67
23 17 35
17 24 21
24 17 29
17 25 98
25 17 54
17 26 36
26 17 47
17 27 4
27 17 83
17 28 78
28 17 98
17 29 78
29 17 66
17 30 71
30 17 12
17 31 87
31 17 57
17 32 87
32 17 75
17 33 79
33 17 83
17 34 83
34 17 79
17 35 71
35 17 23
17 36 54
36 17 72
17 37 96
37 17 44
17 38 71
38 17 69
17 39 35
39 17 73
17 40 23
40 17 9
17 41 41
41 17 70
17 42 27
42 17 92
17 43 94
43 17 48
17 44 47
44 17 47
17 45 71
45 17 67
17 46 50
46 17 58
17 47 62
47 17 8
17 48 19
48 17 3
17 49 25
49 17 85
18 19 11
19 18 95
18 21 65
21 18 22
18 22 64
22 18 47
18 23 81
23 18 73
18 24 57
24 18 10
18 25 77
25 18 89
18 26 79
26 18 70
18 27 77
27 18 55
18 28 9
28 18 30
18 29 33
29 18 55
18 30 52
30 18 78
18 31 44
31 18 11
18 32 74
32 18 37
18 33 19
33 18 22
18 34 49
34 18 19
18 35 79
35 18 6
18 36 44
36 18 72
18 37 17
37 18 80
18 38 30
38 18 99
18 39 97
39 18 64
18 40 3
40 18 8
18 41 57
41 18 12
18 42 66
42 18 50
18 43 95
43 18 21
18 44 10
44 18 70
18 45 56
45 18 63
18 46 15
46 18 25
18 47 32
47 18 1
18 48 99
48 18 100
18 49 83
49 18 69
19 21 4
21 19 93
19 22 37
22 19 24
19 23 36
23 19 70
19 24 66
24 19 82
19 25 5
25 19 66
19 26 42
26 19 28
19 27 40
27 19 95
19 28 83
28 19 53
19 29 39
29 19 88
19 30 67
30 19 10
19 31 49
31 19 20
19 32 34
32 19 98
19 33 90
33 19 71
19 34 55
34 19 18
19 35 5
35 19 97
19 36 16
36 19 64
19 37 31
37 19 32
19 38 8
38 19 45
19 39 96
39 19 21
19 40 66
40 19 76
19 41 37
41 19 76
19 42 100
42 19 21
19 43 52
43 19 35
19 44 17
44 19 98
19 45 89
45 19 42
19 46 82
46 19 24
19 47 48
47 19 38
19 48 59
48 19 49
19 49 74
49 19 60
20 22 29
22 20 87
20 23 41
23 20 29
20 24 21
24 20 46
20 25 87
25 20 98
20 26 2
26 20 53
20 27 35
27 20 9
20 28 36
28 20 74
20 29 57
29 20 79
20 30 89
30 20 80
20 31 87
31 20 23
20 32 91
32 20 42
20 33 40
33 20 59
20 34 64
34 20 35
20 35 60
35 20 14
20 36 70
36 20 26
20 37 52
37 20 11
20 38 29
38 20 15
20 39 72
39 20 43
20 40 81
40 20 26
20 41 96
41 20 59
20 42 22
42 20 44
20 43 87
43 20 97
20 44 52
44 20 46
20 45 1
45 20 49
20 46 84
46 20 8
20 47 60
47 20 24
20 48 47
48 20 45
20 49 14
49 20 100
21 23 90
23 21 77
21 24 95
24 21 95
21 25 80
25 21 63
21 26 26
26 21 59
21 27 7
27 21 80
21 28 73
28 21 93
21 29 81
29 21 71
21 30 70
30 21 42
21 31 22
31 21 33
21 32 18
32 21 19
21 33 5
33 21 88
21 34 99
34 21 38
21 35 90
35 21 88
21 36 97
36 21 36
21 37 44
37 21 39
21 38 83
38 21 55
21 39 35
39 21 9
21 40 35
40 21 78
21 41 4
41 21 82
21 42 39
42 21 67
21 43 90
43 21 67
21 44 12
44 21 77
21 45 64
45 21 15
21 46 42
46 21 91
21 47 11
47 21 92
21 48 82
48 21 98
21 49 33
49 21 67
22 24 59
24 22 23
22 25 42
25 22 97
22 26 3
26 22 65
22 27 22
27 22 84
22 28 21
28 22 23
22 29 14
29 22 65
22 30 66
30 22 93
22 31 83
31 22 50
22 32 61
32 22 65
22 33 52
33 22 85
22 34 86
34 22 37
22 35 15
35 22 10
22 36 75
36 22 91
22 37 1
37 22 43
22 38 67
38 22 67
22 39 55
39 22 77
22 40 72
40 22 89
22 41 31
41 22 56
22 42 94
42 22 49
22 43 82
43 22 18
22 44 9
44 22 79
22 45 59
45 22 53
22 46 37
46 22 63
22 47 89
47 22 81
22 48 50
48 22 76
22 49 27
49 22 75
23 25 59
25 23 19
23 26 53
26 23 84
23 27 27
27 23 70
23 28 52
28 23 69
23 29 9
29 23 79
23 30 92
30 23 92
23 31 8
31 23 49
23 32 66
32 23 55
23 33 80
33 23 6
23 34 28
34 23 28
23 35 82
35 23 62
23 36 96
36 23 72
23 37 12
37 23 6
23 38 62
38 23 33
23 39 3
39 23 64
23 40 64
40 23 94
23 41 44
41 23 12
23 42 79
42 23 38
23 43 5
43 23 61
23 44 23
44 23 44
23 45 33
45 23 73
23 46 36
46 23 17
23 47 84
47 23 54
23 48 80
48 23 55
23 49 55
49 23 74
24 26 92
26 24 34
24 27 85
27 24 88
24 28 59
28 24 38
24 29 7
29 24 94
24 30 68
30 24 46
24 31 86
31 24 16
24 32 14
32 24 31
24 33 21
33 24 35
24 34 4
34 24 78
24 35 52
35 24 29
24 36 37
36 24 41
24 37 3
37 24 47
24 38 46
38 24 57
24 39 36
39 24 68
24 40 27
40 24 52
24 41 63
41 24 98
24 42 64
42 24 35
24 43 17
43 24 77
24 44 25
44 24 80
24 45 65
45 24 9
24 46 85
46 24 87
24 47 9
47 24 100
24 48 87
48 24 6
24 49 82
49 24 59
25 28 67
28 25 95
25 29 50
29 25 45
25 30 43
30 25 56
25 31 4
31 25 47
25 32 41
32 25 36
25 33 10
33 25 65
25 34 61
34 25 90
25 35 69
35 25 60
25 36 8
36 25 52
25 37 43
37 25 75
25 38 11
38 25 49
25 39 6
39 25 54
25 40 30
40 25 14
25 41 64
41 25 62
25 42 95
42 25 72
25 43 91
43 25 96
25 44 63
44 25 55
25 45 96
45 25 77
25 46 53
46 25 76
25 47 0
47 25 98
25 48 40
48 25 4
25 49 86
49 25 54
26 27 32
27 26 86
26 29 12
29 26 86
26 30 92
30 26 96
26 31 83
31 26 56
26 32 38
32 26 93
26 33 37
33 26 53
26 34 28
34 26 5
26 35 75
35 26 99
26 36 50
36 26 45
26 37 13
37 26 79
26 38 40
38 26 48
26 39 52
39 26 96
26 40 16
40 26 77
26 41 72
41 26 36
26 42 80
42 26 14
26 43 78
43 26 66
26 44 18
44 26 26
26 45 84
45 26 79
26 46 55
46 26 46
26 47 57
47 26 64
26 48 34
48 26 4
26 49 80
49 26 87
27 28 26
28 27 96
27 30 72
30 27 100
27 31 6
31 27 50
27 32 31
32 27 72
27 33 41
33 27 73
27 34 30
34 27 9
27 35 65
35 27 65
27 36 32
36 27 34
27 37 94
37 27 79
27 38 0
38 27 30
27 39 36
39 27 37
27 40 85
40 27 10
27 41 39
41 27 78
27 42 34
42 27 62
27 43 81
43 27 29
27 44 64
44 27 44
27 45 21
45 27 39
27 46 3
46 27 51
27 47 59
47 27 79
27 48 40
48 27 12
27 49 52
49 27 74
28 30 53
30 28 35
28 31 78
31 28 54
28 32 90
32 28 39
28 33 53
33 28 61
28 34 17
34 28 83
28 35 8
35 28 52
28 36 21
36 28 17
28 37 35
37 28 50
28 38 72
38 28 16
28 39 79
39 28 24
28 40 51
40 28 32
28 41 90
41 28 29
28 42 12
42 28 87
28 43 46
43 28 49
28 44 15
44 28 21
28 45 51
45 28 7
28 46 33
46 28 91
28 47 96
47 28 76
28 48 53
48 28 39
28 49 81
49 28 35
29 31 94
31 29 58
29 32 63
32 29 58
29 33 33
33 29 25
29 34 84
34 29 57
29 35 56
35 29 90
29 36 7
36 29 96
29 37 11
37 29 55
29 38 16
38 29 44
29 39 95
39 29 17
29 40 3
40 29 20
29 41 0
41 29 82
29 42 23
42 29 75
29 43 12
43 29 9
29 44 17
44 29 47
29 45 62
45 29 59
29 46 87
46 29 7
29 47 10
47 29 75
29 48 23
48 29 30
29 49 4
49 29 75
30 32 98
32 30 57
30 33 59
33 30 88
30 34 53
34 30 3
30 35 8
35 30 58
30 36 22
36 30 90
30 37 57
37 30 25
30 38 46
38 30 11
30 39 59
39 30 48
30 40 18
40 30 14
30 41 43
41 30 3
30 42 94
42 30 59
30 43 99
43 30 62
30 44 16
44 30 89
30 45 30
45 30 2
30 46 34
46 30 36
30 47 39
47 30 58
30 48 16
48 30 80
30 49 57
49 30 65
31 33 40
33 31 90
31 34 70
34 31 72
31 35 20
35 31 93
31 36 59
36 31 51
31 37 37
37 31 97
31 38 73
38 31 38
31 39 22
39 31 75
31 40 27
40 31 1
31 41 28
41 31 45
31 42 42
42 31 72
31 43 50
43 31 45
31 44 78
44 31 17
31 45 23
45 31 47
31 46 27
46 31 53
31 47 24
47 31 24
31 48 95
48 31 8
31 49 32
49 31 88
32 34 57
34 32 68
32 35 99
35 32 87
32 36 87
36 32 48
32 37 47
37 32 56
32 38 32
38 32 97
32 39 56
39 32 9
32 40 24
40 32 15
32 41 49
41 32 60
32 42 90
42 32 53
32 43 51
43 32 40
32 44 89
44 32 66
32 45 61
45 32 95
32 46 79
46 32 71
32 47 45
47 32 99
32 48 77
48 32 95
32 49 57
49 32 14
33 35 51
35 33 2
33 36 92
36 33 17
33 37 10
37 33 39
33 39 18
39 33 91
33 40 38
40 33 8
33 41 88
41 33 9
33 42 84
42 33 36
33 43 43
43 33 50
33 44 84
44 33 18
33 45 3
45 33 88
33 46 37
46 33 43
33 47 20
47 33 16
33 48 97
48 33 79
33 49 33
49 33 42
34 36 95
36 34 35
34 37 65
37 34 1
34 38 27
38 34 24
34 39 18
39 34 27
34 40 1
40 34 64
34 41 88
41 34 16
34 42 15
42 34 45
34 43 73
43 34 0
34 44 11
44 34 19
34 45 41
45 34 26
34 46 16
46 34 98
34 47 11
47 34 1
34 48 51
48 34 92
34 49 2
49 34 65
35 38 64
38 35 56
35 39 25
39 35 61
35 40 3
40 35 11
35 41 23
41 35 94
35 42 99
42 35 25
35 43 17
43 35 23
35 44 69
44 35 24
35 45 0
45 35 12
35 46 93
46 35 70
35 47 22
47 35 35
35 48 45
48 35 54
35 49 32
49 35 38
36 37 25
37 36 88
36 38 62
38 36 64
36 40 77
40 36 92
36 41 44
41 36 9
36 42 62
42 36 35
36 43 49
43 36 19
36 44 79
44 36 2
36 45 98
45 36 87
36 46 73
46 36 31
36 47 10
47 36 77
36 48 31
48 36 30
36 49 37
49 36 92
37 38 24
38 37 89
37 40 22
40 37 54
37 41 66
41 37 28
37 42 67
42 37 95
37 43 9
43 37 43
37 44 28
44 37 50
37 45 74
45 37 70
37 46 14
46 37 27
37 47 36
47 37 57
37 48 62
48 37 73
37 49 65
49 37 87
38 40 20
40 38 39
38 41 53
41 38 26
38 42 93
42 38 8
38 43 28
43 38 61
38 44 95
44 38 4
38 45 70
45 38 55
38 46 74
46 38 69
38 47 80
47 38 10
38 48 66
48 38 29
38 49 64
49 38 3
39 41 17
41 39 68
39 42 0
42 39 55
39 43 79
43 39 70
39 44 42
