50
71
2262
1 6
1 12
1 39
1 41
2 16
2 21
2 23
2 32
2 35
3 34
5 14
5 37
5 40
5 48
8 20
8 29
10 34
11 23
17 20
17 33
17 48
18 6
20 23
25 6
26 16
26 32
26 34
26 37
26 39
26 45
26 47
27 7
27 11
27 14
27 39
27 40
27 41
27 44
27 45
28 23
28 32
28 35
28 39
28 41
28 48
32 6
35 6
37 23
42 7
42 11
42 20
42 29
42 34
42 41
42 48
43 37
43 40
43 48
44 6
44 29
44 34
44 37
44 48
45 18
45 23
45 35
45 48
46 34
47 23
47 41
47 48
29 39 32
39 29 45
29 40 68
40 29 28
29 41 48
41 29 72
29 43 60
43 29 91
29 45 39
45 29 48
29 46 68
46 29 25
29 47 38
47 29 58
29 48 41
48 29 2
29 49 26
49 29 14
30 31 56
31 30 90
30 32 16
32 30 52
30 33 20
33 30 68
30 34 48
34 30 80
30 35 71
35 30 15
30 36 57
36 30 1
30 37 70
37 30 65
30 38 74
38 30 67
30 39 14
39 30 99
30 40 80
40 30 32
30 41 99
41 30 62
30 42 15
42 30 97
30 43 23
43 30 9
30 44 93
44 30 98
30 45 49
45 30 92
30 46 72
46 30 49
30 47 55
47 30 53
30 48 77
48 30 85
30 49 88
49 30 87
31 32 16
32 31 76
31 33 81
33 31 30
31 34 42
34 31 5
31 35 83
35 31 57
31 36 43
36 31 65
31 37 41
37 31 76
31 38 70
38 31 13
31 39 90
39 31 58
31 40 26
40 31 0
31 41 95
41 31 39
31 42 77
42 31 23
31 43 89
43 31 78
31 44 41
44 31 61
31 45 52
45 31 65
31 46 38
46 31 17
31 47 28
47 31 42
31 48 70
48 31 53
31 49 7
49 31 96
32 33 39
33 32 23
32 34 85
34 32 57
32 35 9
35 32 64
32 36 10
36 32 44
32 37 55
37 32 32
32 38 64
38 32 57
32 39 44
39 32 73
32 40 35
40 32 66
32 41 45
41 32 15
32 42 46
42 32 61
32 43 13
43 32 93
32 44 22
44 32 89
32 45 34
45 32 60
32 46 23
46 32 84
32 47 28
47 32 11
32 48 80
48 32 48
32 49 88
49 32 46
33 34 34
34 33 0
33 35 93
35 33 16
33 36 88
36 33 82
33 37 2
37 33 20
33 38 43
38 33 17
33 39 62
39 33 37
33 40 91
40 33 98
33 41 58
41 33 48
33 42 8
42 33 4
33 43 87
43 33 92
33 44 33
44 33 25
33 45 32
45 33 69
33 46 54
46 33 17
33 47 99
47 33 64
33 48 16
48 33 51
33 49 87
49 33 98
34 35 6
35 34 57
34 36 43
36 34 93
34 37 90
37 34 51
34 38 13
38 34 78
34 39 78
39 34 12
34 40 62
40 34 42
34 41 30
41 34 37
34 43 9
43 34 88
34 45 88
45 34 55
34 47 28
47 34 32
34 48 65
48 34 10
34 49 53
49 34 47
35 36 37
36 35 24
35 37 96
37 35 51
35 38 48
38 35 56
35 39 69
39 35 75
35 40 88
40 35 44
35 41 85
41 35 80
35 42 21
42 35 73
35 43 16
43 35 26
35 44 3
44 35 52
35 46 46
46 35 34
35 47 87
47 35 85
35 48 33
48 35 35
35 49 67
49 35 93
36 37 52
37 36 38
36 38 46
38 36 74
36 39 89
39 36 67
36 40 43
40 36 62
36 41 64
41 36 21
36 42 86
42 36 70
36 43 55
43 36 34
36 44 99
44 36 18
36 45 99
45 36 60
36 46 31
46 36 6
36 47 30
47 36 73
36 48 22
48 36 49
36 49 37
49 36 54
37 38 83
38 37 86
37 39 7
39 37 34
37 40 5
40 37 62
37 41 77
41 37 37
37 42 91
42 37 63
37 45 62
45 37 68
37 46 77
46 37 81
37 47 60
47 37 53
37 48 63
48 37 1
37 49 95
49 37 14
38 39 54
39 38 41
38 40 96
40 38 10
38 41 55
41 38 41
38 42 28
42 38 78
38 43 40
43 38 53
38 44 8
44 38 83
38 45 63
45 38 87
38 46 61
46 38 76
38 47 91
47 38 64
38 48 30
48 38 69
38 49 36
49 38 25
39 40 3
40 39 78
39 41 2
41 39 96
39 42 69
42 39 96
39 43 6
43 39 75
39 44 13
44 39 72
39 45 73
45 39 1
39 46 21
46 39 79
39 47 57
47 39 71
39 48 85
48 39 33
39 49 2
49 39 30
40 41 99
41 40 66
40 42 24
42 40 35
40 44 69
44 40 9
40 45 91
45 40 48
40 46 41
46 40 40
40 47 35
47 40 36
40 48 54
48 40 12
40 49 95
49 40 60
41 43 27
43 41 87
41 44 53
44 41 45
41 45 52
45 41 1
41 46 32
46 41 86
41 48 99
48 41 84
41 49 26
49 41 64
42 43 45
43 42 60
42 44 18
44 42 97
42 45 36
45 42 60
42 46 96
46 42 57
42 47 86
47 42 13
42 49 69
49 42 80
43 44 25
44 43 69
43 45 92
45 43 49
43 46 98
46 43 16
43 47 6
47 43 58
