3175434;rp_n500_p0.80_s2.txt;2763148
2920820;rp_n500_p0.80_s2.txt;2618833
3164826;rp_n500_p0.80_s2.txt;2876685
3066477;rp_n500_p0.80_s2.txt;2847300
3058519;rp_n500_p0.80_s2.txt;2858036
3210186;rp_n500_p0.80_s3.txt;2921165
2878605;rp_n500_p0.80_s3.txt;2603546
2941937;rp_n500_p0.80_s3.txt;2698717
2770663;rp_n500_p0.80_s3.txt;2565226
3276347;rp_n500_p0.80_s3.txt;2898930
3011249;rp_n500_p0.80_s3.txt;2735269
4376243;rp_n750_p0.80_s1.txt;3983070
4383491;rp_n750_p0.80_s1.txt;3873477
4325588;rp_n750_p0.80_s1.txt;3961452
4493749;rp_n750_p0.80_s1.txt;4000253
4466686;rp_n750_p0.80_s1.txt;4150852
4938005;rp_n750_p0.80_s1.txt;4297225
4641641;rp_n750_p0.80_s2.txt;4341442
4685869;rp_n750_p0.80_s2.txt;4127200
4626917;rp_n750_p0.80_s2.txt;4101377
4473853;rp_n750_p0.80_s2.txt;4074149
4253457;rp_n750_p0.80_s2.txt;3930991
4379085;rp_n750_p0.80_s2.txt;3974771
4721812;rp_n750_p0.80_s3.txt;4265938
4697589;rp_n750_p0.80_s3.txt;4380514
4716129;rp_n750_p0.80_s3.txt;4206585
4894020;rp_n750_p0.80_s3.txt;4356077
4743363;rp_n750_p0.80_s3.txt;4229639
4772292;rp_n750_p0.80_s3.txt;4329234
