25
6
584
8 11
10 24
12 14
12 23
14 19
23 24
4 22 252
22 4 71
4 23 104
23 4 196
4 24 181
24 4 384
5 6 458
6 5 208
5 7 386
7 5 283
5 8 61
8 5 429
5 9 135
9 5 142
5 10 92
10 5 385
5 11 286
11 5 370
5 12 593
12 5 203
5 13 562
13 5 113
5 14 563
14 5 216
5 15 309
15 5 415
5 16 31
16 5 386
5 17 12
17 5 286
5 18 84
18 5 1
5 19 613
19 5 245
5 20 499
20 5 507
5 21 507
21 5 84
5 22 326
22 5 601
5 23 114
23 5 583
5 24 441
24 5 540
6 7 138
7 6 412
6 8 480
8 6 435
6 9 218
9 6 347
6 10 402
10 6 176
6 11 418
11 6 498
6 12 16
12 6 151
6 13 275
13 6 278
6 14 532
14 6 136
6 15 469
15 6 3
6 16 229
16 6 232
6 17 392
17 6 576
6 18 453
18 6 267
6 19 70
19 6 394
6 20 97
20 6 282
6 21 619
21 6 130
6 22 315
22 6 383
6 23 512
23 6 159
6 24 482
24 6 538
7 8 610
8 7 471
7 9 546
9 7 29
7 10 572
10 7 264
7 11 148
11 7 604
7 12 489
12 7 516
7 13 387
13 7 381
7 14 382
14 7 595
7 15 114
15 7 41
7 16 397
16 7 408
7 17 35
17 7 53
7 18 330
18 7 216
7 19 9
19 7 386
7 20 437
20 7 254
7 21 42
21 7 192
7 22 170
22 7 481
7 23 263
23 7 452
7 24 29
24 7 466
8 9 583
9 8 260
8 10 44
10 8 6
8 12 488
12 8 17
8 13 151
13 8 473
8 14 564
14 8 70
8 15 553
15 8 257
8 16 219
16 8 466
8 17 347
17 8 467
8 18 257
18 8 463
8 19 10
19 8 322
8 20 43
20 8 505
8 21 592
21 8 543
8 22 126
22 8 314
8 23 376
23 8 242
8 24 84
24 8 620
9 10 421
10 9 542
9 11 214
11 9 404
9 12 116
12 9 318
9 13 39
13 9 25
9 14 500
14 9 337
9 15 475
15 9 51
9 16 476
16 9 129
9 17 318
17 9 377
9 18 39
18 9 361
9 19 135
19 9 147
9 20 184
20 9 144
9 21 186
21 9 563
9 22 129
22 9 446
9 23 138
23 9 308
9 24 282
24 9 180
10 11 123
11 10 214
10 12 324
12 10 596
10 13 87
13 10 106
10 14 318
14 10 361
10 15 42
15 10 91
10 16 82
16 10 248
10 17 211
17 10 116
10 18 211
18 10 455
10 19 373
19 10 494
10 20 416
20 10 275
10 21 429
21 10 367
10 22 442
22 10 539
10 23 345
23 10 191
11 12 311
12 11 617
11 13 153
13 11 203
11 14 409
14 11 223
11 15 481
15 11 253
11 16 319
16 11 566
11 17 8
17 11 367
11 18 385
18 11 277
11 19 230
19 11 282
11 20 556
20 11 567
11 21 185
21 11 616
11 22 562
22 11 46
11 23 352
23 11 620
11 24 264
24 11 613
12 13 171
13 12 172
12 15 490
15 12 217
12 16 436
16 12 157
12 17 155
17 12 53
12 18 296
18 12 580
12 20 240
20 12 30
12 21 550
21 12 570
12 22 165
22 12 252
13 14 373
14 13 336
13 15 354
15 13 114
13 16 256
16 13 369
13 17 263
17 13 360
13 18 593
18 13 44
13 19 134
19 13 302
13 20 234
20 13 619
13 21 229
21 13 216
13 22 50
22 13 146
13 23 603
23 13 208
13 24 205
24 13 218
14 15 181
15 14 474
14 16 479
16 14 522
14 17 535
17 14 419
14 18 179
18 14 83
14 20 146
20 14 479
14 21 471
21 14 428
14 22 559
22 14 366
14 23 46
23 14 188
14 24 116
24 14 158
15 16 435
16 15 395
15 17 329
17 15 386
15 18 360
18 15 333
15 19 232
19 15 287
15 20 6
20 15 3
15 21 104
21 15 22
15 22 387
22 15 288
15 23 94
23 15 158
15 24 40
24 15 295
16 17 391
17 16 508
16 18 384
18 16 182
16 19 442
19 16 509
16 20 178
20 16 10
16 21 383
21 16 93
16 22 343
22 16 443
16 23 216
23 16 451
16 24 15
24 16 469
17 18 437
18 17 174
17 19 12
19 17 472
17 20 176
20 17 195
17 21 567
21 17 367
17 22 42
22 17 237
17 23 30
23 17 613
17 24 296
24 17 460
18 19 514
19 18 3
18 20 184
20 18 36
18 21 494
21 18 90
18 22 57
22 18 444
18 23 495
23 18 518
18 24 42
24 18 587
19 20 464
20 19 27
19 21 557
21 19 69
19 22 580
22 19 338
19 23 136
23 19 163
19 24 443
24 19 289
20 21 578
21 20 245
20 22 262
22 20 6
20 23 71
23 20 534
20 24 423
24 20 518
21 22 374
22 21 11
21 23 454
23 21 485
21 24 502
24 21 258
22 23 115
23 22 612
22 24 127
24 22 77

