50
29
2364
0 45
1 2
1 45
2 16
2 41
4 20
6 13
7 42
8 43
9 44
10 40
11 21
12 30
13 32
14 26
15 47
15 49
16 23
16 27
18 38
18 42
19 21
20 27
20 41
22 37
23 24
28 47
32 39
35 40
49 5 800
6 7 636
7 6 1404
6 8 1856
8 6 794
6 9 1553
9 6 2206
6 10 1613
10 6 761
6 11 76
11 6 115
6 12 2368
12 6 1892
6 14 1572
14 6 190
6 15 1061
15 6 831
6 16 735
16 6 1108
6 17 1251
17 6 1550
6 18 1221
18 6 875
6 19 2424
19 6 2006
6 20 1543
20 6 1384
6 21 1649
21 6 1370
6 22 1784
22 6 102
6 23 296
23 6 2470
6 24 1241
24 6 385
6 25 2010
25 6 1943
6 26 1093
26 6 737
6 27 1436
27 6 1939
6 28 2307
28 6 2210
6 29 945
29 6 1938
6 30 275
30 6 135
6 31 2474
31 6 57
6 33 2206
33 6 2162
6 34 636
34 6 1430
6 35 2438
35 6 760
6 36 1804
36 6 2056
6 37 865
37 6 1529
6 38 2125
38 6 609
6 40 2341
40 6 834
6 41 1023
41 6 345
6 42 1540
42 6 444
6 43 1024
43 6 1564
6 44 505
44 6 740
6 45 543
45 6 1127
6 46 2203
46 6 1938
6 47 1882
47 6 2423
6 48 804
48 6 82
6 49 2084
49 6 1683
7 8 1916
8 7 2178
7 9 1824
9 7 2055
7 10 271
10 7 2364
7 11 161
11 7 449
7 12 148
12 7 754
7 13 1946
13 7 1510
7 14 2380
14 7 239
7 15 1688
15 7 1952
7 16 715
16 7 1343
7 17 577
17 7 1203
7 18 849
18 7 263
7 19 1287
19 7 2050
7 20 443
20 7 1878
7 21 98
21 7 451
7 22 1735
22 7 1691
7 23 1498
23 7 1858
7 24 1309
24 7 16
7 25 1428
25 7 86
7 26 1504
26 7 223
7 27 470
27 7 1448
7 28 61
28 7 2391
7 29 1810
29 7 1875
7 30 353
30 7 2226
7 31 2063
31 7 96
7 32 241
32 7 1040
7 33 1410
33 7 1831
7 34 1865
34 7 1670
7 35 2000
35 7 2279
7 36 1077
36 7 1115
7 37 2067
37 7 323
7 38 592
38 7 314
7 39 1958
39 7 576
7 40 2430
40 7 774
7 41 2084
41 7 1073
7 43 2137
43 7 67
7 44 348
44 7 129
7 45 262
45 7 1010
7 46 1202
46 7 4
7 47 892
47 7 286
7 48 1830
48 7 892
7 49 1925
49 7 1768
8 9 554
9 8 1617
8 10 813
10 8 212
8 11 117
11 8 1894
8 12 716
12 8 2469
8 13 2253
13 8 766
8 14 2151
14 8 619
8 15 1580
15 8 343
8 16 2117
16 8 1051
8 17 1915
17 8 267
8 18 154
18 8 1670
8 19 2051
19 8 2112
8 20 2084
20 8 181
8 21 100
21 8 320
8 22 346
22 8 801
8 23 842
23 8 1804
8 24 677
24 8 1995
8 25 262
25 8 388
8 26 865
26 8 994
8 27 214
27 8 2056
8 28 1572
28 8 2496
8 29 1949
29 8 2437
8 30 2369
30 8 161
8 31 1425
31 8 11
8 32 579
32 8 1182
8 33 874
33 8 2073
8 34 1683
34 8 465
8 35 509
35 8 1598
8 36 1388
36 8 2214
8 37 308
37 8 2211
8 38 2313
38 8 2233
8 39 562
39 8 2269
8 40 2004
40 8 1693
8 41 2382
41 8 2400
8 42 2445
42 8 2276
8 44 2313
44 8 3
8 45 1189
45 8 1488
8 46 435
46 8 686
8 47 1416
47 8 1350
8 48 1657
48 8 938
8 49 857
49 8 508
9 10 1364
10 9 597
9 11 908
11 9 1736
9 12 29
12 9 830
9 13 2132
13 9 651
9 14 1082
14 9 1457
9 15 1306
15 9 1204
9 16 660
16 9 837
9 17 1210
17 9 1801
9 18 1481
18 9 1337
9 19 2157
19 9 1366
9 20 267
20 9 486
9 21 211
21 9 1508
9 22 2478
22 9 27
9 23 913
23 9 1712
9 24 115
24 9 834
9 25 1053
25 9 1837
9 26 654
26 9 1870
9 27 2121
27 9 1155
9 28 2321
28 9 96
9 29 1110
29 9 273
9 30 1273
30 9 1571
9 31 1054
31 9 1148
9 32 1876
32 9 1875
9 33 2235
33 9 2264
9 34 383
34 9 580
9 35 553
35 9 1764
9 36 1147
36 9 1830
9 37 1846
37 9 589
9 38 211
38 9 1632
9 39 2233
39 9 1932
9 40 2048
40 9 2415
9 41 409
41 9 2249
9 42 695
42 9 1620
9 43 170
43 9 1746
9 45 1774
45 9 765
9 46 980
46 9 131
9 47 2185
47 9 2188
9 48 2268
48 9 1693
9 49 931
49 9 1984
10 11 1315
11 10 2030
10 12 1778
12 10 436
10 13 438
13 10 1286
10 14 1123
14 10 677
10 15 2134
15 10 231
10 16 449
16 10 2171
10 17 159
17 10 1742
10 18 1807
18 10 11
10 19 460
19 10 2291
10 20 268
20 10 1968
10 21 548
21 10 1652
10 22 1879
22 10 1712
10 23 1700
23 10 2479
10 24 2487
24 10 408
10 25 2107
25 10 1517
10 26 613
26 10 2154
10 27 555
27 10 1015
10 28 2499
28 10 373
10 29 1062
29 10 635
10 30 1275
30 10 1442
10 31 483
31 10 1742
10 32 1837
32 10 1674
10 33 1726
33 10 1797
10 34 1689
34 10 464
10 35 305
35 10 1516
10 36 1408
36 10 2497
10 37 729
37 10 1371
10 38 1037
38 10 929
10 39 1057
39 10 1339
10 41 263
41 10 260
10 42 1949
42 10 2451
10 43 2189
43 10 880
10 44 1853
44 10 639
10 45 2285
45 10 2324
10 46 627
46 10 636
10 47 92
47 10 2121
10 48 1365
48 10 1594
10 49 1006
49 10 133
11 12 2384
12 11 106
11 13 861
13 11 1158
11 14 182
14 11 981
11 15 2444
15 11 1683
11 16 2407
16 11 1785
11 17 323
17 11 1148
11 18 743
18 11 1972
11 19 960
19 11 198
11 20 2385
20 11 1178
11 22 495
22 11 2202
11 23 210
23 11 1058
11 24 285
24 11 1844
11 25 1547
25 11 2233
11 26 970
26 11 987
11 27 2085
27 11 1334
11 28 1149
28 11 1966
11 29 100
29 11 2030
11 30 900
30 11 1091
11 31 658
31 11 2440
11 32 2192
32 11 1003
11 33 1488
33 11 1130
11 34 186
34 11 1718
11 35 1441
35 11 874
11 36 247
36 11 341
11 37 186
37 11 2003
11 38 1349
38 11 1509
11 39 1763
39 11 1699
11 40 518
40 11 2221
11 41 188
41 11 954
11 42 1676
42 11 427
11 43 545
43 11 176
11 44 1214
44 11 755
11 45 1254
45 11 547
11 46 1058
46 11 1505
11 47 1829
47 11 2189
11 48 1027
48 11 20
11 49 62
49 11 532
12 13 713
13 12 2263
12 14 241
14 12 1313
12 15 351
15 12 498
12 16 1878
16 12 1582
12 17 1901
17 12 1696
12 18 1906
18 12 459
12 19 1682
19 12 904
12 20 164
20 12 482
12 21 2119
21 12 2301
12 22 2483
22 12 2138
12 23 1172
23 12 43
12 24 1977
24 12 1793
12 25 1654
25 12 2487
12 26 463
26 12 2226
12 27 2314
27 12 1298
12 28 2200
28 12 966
12 29 2437
29 12 181
12 31 1526
31 12 1988
12 32 1489
32 12 179
12 33 2396
33 12 2226
12 34 1711
34 12 2007
12 35 1905
35 12 1202
12 36 2073
36 12 36
12 37 1005
37 12 1855
12 38 418
38 12 86
12 39 1465
39 12 1673
12 40 1751
40 12 35
12 41 1815
41 12 954
12 42 1757
42 12 2170
12 43 2320
43 12 1585
12 44 976
44 12 1294
12 45 1457
45 12 759
12 46 2494
46 12 1722
12 47 548
47 12 1141
12 48 2400
48 12 283
12 49 1964
49 12 1101
13 14 516
14 13 1963
13 15 1390
15 13 2064
13 16 744
16 13 653
13 17 1990
17 13 959
13 18 762
18 13 301
13 19 1125
19 13 273
13 20 241
20 13 362
13 21 331
21 13 1904
13 22 1502
22 13 1192
13 23 100
23 13 271
13 24 2426
24 13 1159
13 25 2303
25 13 1664
13 26 695
26 13 1445
13 27 123
27 13 746
13 28 1153
28 13 1675
13 29 1182
29 13 2185
13 30 2423
30 13 2163
13 31 2023
31 13 185
13 33 2235
33 13 1256
13 34 811
34 13 2107
13 35 550
35 13 2242
13 36 1229
36 13 397
13 37 1647
37 13 84
13 38 502
38 13 69
13 40 1470
40 13 2080
13 41 495
41 13 1757
13 42 868
42 13 1741
13 43 1189
43 13 1713
13 44 957
44 13 1418
13 45 900
45 13 1516
13 46 1036
46 13 1610
13 47 670
47 13 651
13 48 1718
48 13 715
13 49 1330
49 13 1440
14 15 413
15 14 2004
14 16 447
16 14 891
14 17 1555
17 14 1554
14 18 1343
18 14 743
14 19 576
19 14 457
14 20 2018
20 14 1795
14 21 1880
21 14 2363
14 22 1333
22 14 1552
14 23 1797
23 14 12
14 24 1283
24 14 130
14 25 675
25 14 2290
14 27 2161
27 14 131
14 28 1360
28 14 76
14 29 2229
29 14 1255
14 30 1786
30 14 2076
14 31 2441
31 14 2406
14 32 1867
32 14 253
14 33 1756
33 14 1595
14 34 2421
34 14 1120
14 35 1630
35 14 1777
14 36 1850
36 14 1630
14 37 1824
37 14 515
14 38 93
38 14 387
14 39 507
39 14 871
14 40 1465
40 14 945
14 41 2469
41 14 990
14 42 546
42 14 520
14 43 2183
43 14 578
14 44 230
44 14 953
14 45 2141
45 14 1373
14 46 1461
46 14 1245
14 47 511
47 14 1699
14 48 2244
48 14 19
14 49 345
49 14 586
15 16 2235
16 15 976
15 17 86
17 15 2436
15 18 1317
18 15 1482
15 19 276
19 15 48
15 20 608
20 15 307
15 21 1775
21 15 2428
15 22 1613
22 15 635
15 23 1079
23 15 187
15 24 2245
24 15 613
15 25 915
25 15 2011
15 26 1773
26 15 318
15 27 371
27 15 733
15 28 1715
28 15 1534
15 29 2368
29 15 1671
15 30 449
30 15 283
15 31 1306
31 15 1853
15 32 1957
32 15 95
15 33 307
33 15 392
15 34 1118
34 15 1785
15 35 2483
35 15 1300
15 36 870
36 15 1555
15 37 1194
37 15 445
15 38 1077
38 15 143
15 39 2393
39 15 2303
15 40 1553
40 15 383
15 41 867
41 15 888
15 42 1142
42 15 638
15 43 1367
43 15 2218
15 44 123
44 15 1263
15 45 1868
45 15 374
15 46 1678
46 15 1416
15 48 376
48 15 2004
16 17 225
17 16 2368
16 18 953
18 16 88
16 19 1917
19 16 1508
16 20 1963
20 16 561
16 21 2159
21 16 2412
16 22 689
22 16 644
16 25 1144
25 16 1920
16 26 1443
26 16 1239
16 28 1657
28 16 960
16 29 1848
29 16 1602
16 30 1744
30 16 2113
16 31 1294
31 16 529
16 32 2474
32 16 637
16 33 699
33 16 935
16 34 1882
34 16 719
16 35 1077
35 16 2499
16 36 2276
36 16 1159
16 37 1284
37 16 2206
16 38 401
38 16 1546
16 39 1989
39 16 2012
16 40 930
40 16 1433
16 41 2246
41 16 1950
16 42 2163
42 16 1150
16 43 1673
43 16 1283
16 44 655
44 16 980
16 45 71
45 16 585
16 46 1048
46 16 1872
16 47 2494
47 16 754
16 48 1160
48 16 2099
16 49 1149
49 16 1380
17 18 537
18 17 722
17 19 346
19 17 454
17 20 1297
20 17 1180
17 21 892
21 17 624
17 22 1515
22 17 1955
17 23 2282
23 17 1917
17 24 1316
24 17 486
17 25 955
25 17 326
17 26 773
26 17 1909
17 27 1280
27 17 1574
17 28 1280
28 17 693
17 29 1007
29 17 236
17 30 1474
30 17 398
17 31 2065
31 17 1137
17 32 1248
32 17 1942
17 33 1106
33 17 2039
17 34 644
34 17 83
17 35 2103
35 17 2301
17 36 2074
36 17 188
17 37 2201
37 17 995
17 38 1226
38 17 256
17 39 1776
39 17 1928
17 40 1552
40 17 2252
17 41 2235
41 17 2170
17 42 1603
42 17 470
17 43 2138
43 17 1910
17 44 910
44 17 629
17 45 1263
45 17 1961
17 46 305
46 17 1711
17 47 782
47 17 1738
17 48 2446
48 17 1197
17 49 1022
49 17 1445
18 19 1495
19 18 2154
18 20 1181
20 18 395
18 21 2339
21 18 1214
18 22 467
22 18 743
18 23 2063
23 18 628
18 24 857
24 18 1048
18 25 51
25 18 2186
18 26 1837
26 18 1184
18 27 573
27 18 32
18 28 876
28 18 1133
18 29 2097
29 18 2127
18 30 281
30 18 898
18 31 45
31 18 420
18 32 1404
32 18 504
18 33 1336
33 18 280
18 34 2217
34 18 438
18 35 637
35 18 2481
18 36 466
36 18 1409
18 37 1429
37 18 1406
18 39 1814
39 18 492
18 40 2041
40 18 1411
18 41 1892
41 18 1171
18 43 2097
43 18 2360
18 44 847
44 18 2041
18 45 1590
45 18 187
18 46 35
46 18 1512
18 47 1496
47 18 1804
18 48 332
48 18 1192
18 49 1724
49 18 1632
19 20 373
20 19 237
19 22 2439
22 19 2383
19 23 540
23 19 21
19 24 1375
24 19 506
19 25 456
25 19 2403
19 26 1624
26 19 153
19 27 2431
27 19 2369
19 28 2433
28 19 1178
19 29 929
29 19 1271
19 30 917
30 19 1818
19 31 948
31 19 113
19 32 658
32 19 1028
19 33 1369
33 19 435
19 34 1476
34 19 391
19 35 1252
35 19 187
19 36 2391
36 19 1579
19 37 1380
37 19 1623
19 38 1885
38 19 707
19 39 741
39 19 471
19 40 1073
40 19 901
19 41 1665
41 19 557
19 42 2075
42 19 690
19 43 800
43 19 2239
19 44 1607
44 19 2124
19 45 999
45 19 713
19 46 1343
46 19 1221
19 47 1388
47 19 848
19 48 1235
48 19 1270
19 49 1656
49 19 2374
20 21 473
21 20 592
20 22 1513
22 20 35
20 23 661
23 20 1457
20 24 1529
24 20 203
20 25 978
25 20 67
20 26 2102
26 20 1069
20 28 350
28 20 2496
20 29 1327
29 20 938
20 30 1307
30 20 1798
20 31 1810
31 20 2471
20 32 382
32 20 1677
20 33 1584
33 20 1749
20 34 616
34 20 2040
20 35 2283
35 20 2358
20 36 566
36 20 1825
20 37 815
37 20 1920
20 38 402
38 20 1996
20 39 1347
39 20 1087
20 40 364
40 20 1891
20 42 176
42 20 1904
20 43 930
43 20 823
20 44 2269
44 20 97
20 45 850
45 20 249
20 46 353
46 20 164
20 47 1055
47 20 299
20 48 146
48 20 1934
20 49 871
49 20 889
21 22 1379
22 21 1214
21 23 1152
23 21 220
21 24 1313
24 21 2026
21 25 230
25 21 802
21 26 749
26 21 1554
21 27 2015
27 21 1697
21 28 2390
28 21 2433
21 29 1892
29 21 2396
21 30 625
30 21 8
21 31 2056
31 21 1380
21 32 1992
32 21 1539
21 33 242
33 21 152
21 34 1370
34 21 1309
21 35 2428
35 21 1063
21 36 1091
36 21 471
21 37 1745
37 21 777
21 38 1064
38 21 1066
21 39 1970
39 21 1624
21 40 1490
40 21 1241
21 41 1485
41 21 468
21 42 80
42 21 1109
21 43 1509
43 21 374
21 44 1342
44 21 2431
21 45 1394
45 21 489
21 46 128
46 21 145
21 47 384
47 21 417
21 48 1545
48 21 885
21 49 2218
49 21 1283
22 23 1492
23 22 1230
22 24 637
24 22 573
22 25 260
25 22 1657
22 26 1629
26 22 1784
22 27 1963
27 22 1147
22 28 35
28 22 1588
22 29 1426
29 22 127
22 30 187
30 22 19
22 31 1643
31 22 803
22 32 1684
32 22 1476
22 33 235
33 22 410
22 34 1042
34 22 2041
22 35 421
35 22 1104
22 36 779
36 22 462
22 38 110
38 22 661
22 39 1493
39 22 188
22 40 1778
40 22 475
22 41 1339
41 22 2286
22 42 1371
42 22 839
22 43 1242
43 22 1283
22 44 957
44 22 886
22 45 1414
45 22 1260
22 46 65
46 22 44
22 47 2413
47 22 847
22 48 2222
48 22 440
22 49 783
49 22 2037
23 25 1433
25 23 2202
23 26 2067
26 23 388
23 27 2188
27 23 989
23 28 1049
28 23 2356
23 29 1662
29 23 1061
23 30 1308
30 23 338
23 31 1968
31 23 1140
23 32 366
32 23 1273
23 33 167
33 23 1834
23 34 1793
34 23 1073
23 35 300
35 23 635
23 36 120
36 23 637
23 37 1416
37 23 1088
23 38 1067
38 23 1005
23 39 317
39 23 482
23 40 1155
40 23 1864
23 41 400
41 23 142
23 42 653
42 23 1062
23 43 61
43 23 1328
23 44 873
44 23 1677
23 45 509
45 23 2351
23 46 658
46 23 2402
23 47 1822
47 23 1512
23 48 2117
48 23 382
23 49 1564
49 23 2462
24 25 513
25 24 2382
24 26 2001
26 24 2293
24 27 2037
27 24 2490
24 28 621
28 24 2358
24 29 1772
29 24 1008
24 30 876
30 24 971
24 31 323
31 24 2113
24 32 165
32 24 2000
24 33 82
33 24 1256
24 34 656
34 24 732
24 35 2072
35 24 892
24 36 1826
36 24 2464
24 37 2332
37 24 938
24 38 2280
38 24 1160
24 39 1704
39 24 774
24 40 5
40 24 2047
24 41 659
41 24 866
24 42 2284
42 24 1186
24 43 188
43 24 135
24 44 121
44 24 1692
24 45 1712
45 24 2497
24 46 831
46 24 2072
24 47 720
47 24 1717
24 48 2122
48 24 886
24 49 1351
49 24 2321
25 26 2306
26 25 167
25 27 2177
27 25 2202
25 28 587
28 25 1371
25 29 409
29 25 741
25 30 730
30 25 1112
25 31 1113
31 25 1920
25 32 536
32 25 613
25 33 1779
33 25 1610
25 34 1322
34 25 1952
25 35 5
35 25 201
25 36 189
36 25 928
25 37 1329
37 25 2343
25 38 1062
38 25 1837
25 39 1650
39 25 151
25 40 2465
40 25 2309
25 41 2023
41 25 573
25 42 2021
42 25 983
25 43 2021
43 25 1661
25 44 131
44 25 282
25 45 1959
45 25 224
25 46 1276
46 25 1444
25 47 1
47 25 1068
25 48 1032
48 25 223
25 49 1408
49 25 1893
26 27 733
27 26 156
26 28 2097
28 26 395
26 29 1963
29 26 643
26 30 2352
30 26 1578
26 31 1666
31 26 670
26 32 2324
32 26 739
26 33 752
33 26 1317
26 34 412
34 26 1757
26 35 1299
35 26 2421
26 36 916
36 26 864
26 37 1630
37 26 1639
26 38 339
38 26 269
26 39 275
39 26 120
26 40 2135
40 26 1814
26 41 2469
41 26 1411
26 42 1143
42 26 655
26 43 1623
43 26 678
26 44 908
44 26 1469
26 45 1381
45 26 2380
26 46 2004
46 26 662
26 47 1953
47 26 1595
26 48 1595
48 26 1814
26 49 1877
49 26 1693
27 28 590
28 27 508
27 29 582
29 27 1073
27 30 2277
30 27 1684
27 31 1321
31 27 1355
27 32 2167
32 27 1183
27 33 2493
33 27 224
27 34 1453
34 27 263
27 35 1156
35 27 943
27 36 835
36 27 1265
27 37 1542
37 27 1554
27 38 1862
38 27 1684
27 39 514
39 27 2225
27 40 1831
40 27 1716
27 41 2416
41 27 255
27 42 1258
42 27 19
27 43 795
43 27 1227
27 44 958
44 27 1694
27 45 2032
45 27 347
27 46 2196
46 27 107
27 47 1306
47 27 150
27 48 619
48 27 2434
27 49 1915
49 27 227
28 29 1803
29 28 1366
28 30 963
30 28 2360
28 31 1093
31 28 1786
28 32 2260
32 28 672
28 33 1449
33 28 1183
28 34 961
34 28 1692
28 35 833
35 28 2091
28 36 800
36 28 184
28 37 1946
37 28 846
28 38 829
38 28 905
28 39 2368
39 28 1576
28 40 2292
40 28 110
28 41 1138
41 28 1596
28 42 986
42 28 1408
28 43 1590
43 28 687
28 44 2010
44 28 418
28 45 1674
45 28 352
28 46 1899
46 28 2401
28 48 1852
48 28 2210
28 49 2260
49 28 771
29 30 1608
30 29 2350
29 31 460
31 29 2106
29 32 2339
32 29 263
29 33 1027
33 29 1460
29 34 1966
34 29 2028
29 35 101
35 29 1524
29 36 267
36 29 841
29 37 1417
37 29 1779
29 38 2243
38 29 992
29 39 629
39 29 552
29 40 305
40 29 2033
29 41 192
41 29 1741
29 42 1158
42 29 1027
29 43 732
43 29 2348
29 44 501
44 29 1690
29 45 1742
45 29 2212
29 46 1681
46 29 1150
29 47 1542
47 29 491
29 48 701
48 29 2173
29 49 1775
49 29 623
30 31 1767
31 30 411
30 32 366
32 30 1544
30 33 56
33 30 141
30 34 1717
34 30 2158
30 35 522
35 30 917
30 36 836
36 30 1744
30 37 2475
37 30 1992
30 38 327
38 30 260
30 39 1594
39 30 2477
30 40 635
40 30 1411
30 41 1256
41 30 1840
30 42 1817
42 30 1011
30 43 116
43 30 1590
30 44 375
44 30 107
30 45 758
45 30 688
30 46 2362
46 30 495
30 47 2240
47 30 354
30 48 676
48 30 1733
30 49 1462
49 30 1789
31 32 1947
32 31 671
31 33 1164
33 31 1498
31 34 37
34 31 378
31 35 2337
35 31 513
31 36 1298
36 31 1890
31 37 2355
37 31 2098
31 38 2074
38 31 1111
31 39 1588
39 31 939
31 40 1387
40 31 268
31 41 806
41 31 1526
31 42 155
42 31 986
31 43 1143
43 31 336
31 44 2398
44 31 87
31 45 346
45 31 2022
31 46 415
46 31 1327
31 47 2470
47 31 23
31 48 2311
48 31 1594
31 49 1228
49 31 2247
32 33 1730
33 32 855
32 34 419
34 32 1971
32 35 2096
35 32 169
32 36 1292
36 32 596
32 37 1655
37 32 1168
32 38 2226
38 32 1420
32 40 2495
40 32 435
32 41 1747
41 32 786
32 42 2178
42 32 1895
32 43 1779
43 32 74
32 44 2134
44 32 226
32 45 1257
